PopulationId,OneIns,MoreIns,NoIns
10820,2291,761,319
10821,2046,493,136
10822,1729,663,96
10823,2671,730,270
10824,2359,660,246
10825,1266,731,54
10826,2880,1178,173
10827,1957,726,175
10828,0,0,0
10829,3225,967,233
10830,2042,408,224
10831,2865,1270,154
10832,1671,584,151
10833,3495,872,131
10834,2785,619,385
10835,1665,460,165
10836,1522,320,155
10837,3166,1143,169
10838,956,432,93
10839,2146,562,219
10840,2918,1007,498
10841,2079,828,100
10842,2449,737,259
10843,1946,441,161
10844,2831,829,328
10845,3474,1023,411
10846,4788,964,539
10847,2307,637,128
10848,0,0,0
10849,2142,656,121
10850,3074,694,94
10851,2641,399,147
10852,1342,348,77
10853,2616,1311,228
10854,5566,1598,174
10855,4322,1121,277
10856,3237,806,335
10857,3258,680,498
10858,1861,408,171
10859,1157,225,136
10860,65,0,0
10861,1572,498,98
10862,4612,1052,356
10863,2430,914,485
10864,3581,725,446
10865,803,75,16
10866,104,104,63
10867,4227,953,295
10868,0,0,0
10869,0,0,0
10870,0,0,0
10871,0,0,0
10872,352,165,81
10873,1612,746,559
10874,1137,348,253
10875,2221,728,454
10876,1173,572,317
10877,2669,755,471
10878,1010,177,353
10879,1846,453,305
10880,2339,666,137
10881,2454,1238,338
10882,2721,828,197
10883,2428,432,370
10884,1311,765,281
10885,1586,833,187
10886,1697,318,395
10887,1842,546,351
10888,2187,765,437
10889,1074,326,678
10890,2181,446,476
10891,1278,265,225
10892,1368,278,316
10893,1383,311,203
10894,1969,378,260
10895,1225,524,138
10896,1256,245,115
10897,973,152,146
10898,1549,546,283
10899,1570,488,261
10900,1680,333,197
10901,1694,546,298
10902,2451,557,356
10903,1175,102,465
10904,1656,548,102
10905,1273,219,147
10906,5765,355,312
10907,1848,130,62
10908,2988,420,603
10909,3448,1014,511
10910,916,625,19
10911,1018,231,110
10912,2195,491,238
10913,1513,458,276
10914,1393,438,315
10915,1524,168,98
10916,2165,578,399
10917,2758,468,315
10918,1044,302,43
10919,3360,76,292
10920,1168,391,236
10921,1846,417,308
10922,1202,198,335
10923,2506,802,314
10924,2258,527,487
10925,1246,501,243
10926,1838,436,197
10927,2318,453,127
10928,4329,1248,291
10929,4098,1329,217
10930,2379,389,65
10931,3012,679,186
10932,3231,761,177
10933,1873,460,59
10934,1540,488,134
10935,1159,483,134
10936,3435,1085,363
10937,1408,668,100
10938,2029,827,177
10939,2786,848,275
10940,2194,429,289
10941,2130,712,299
10942,4042,1539,417
10943,2808,395,375
10944,2573,966,206
10945,3916,791,186
10946,3718,807,252
10947,3447,408,101
10948,2036,329,59
10949,5343,877,202
10950,1789,838,162
10951,5277,1447,312
10952,3372,912,190
10953,4348,1077,229
10954,3572,1083,308
10955,1987,857,199
10956,4329,1439,317
10957,2976,827,248
10958,4266,975,640
10959,3511,692,195
10960,783,319,93
10961,2171,915,117
10962,3098,906,318
10963,2652,846,400
10964,3725,1222,201
10965,1465,349,192
10966,1992,779,290
10967,1931,430,244
10968,2691,870,348
10969,3286,1103,102
10970,1999,549,82
10971,1536,544,160
10972,4156,839,438
10973,3793,1229,154
10974,1972,560,432
10975,3440,1121,287
10976,1541,513,180
10977,1949,622,356
10978,2726,773,406
10979,2543,1006,304
10980,2041,625,385
10981,1559,451,280
10982,2409,982,453
10983,3714,1020,521
10984,4365,1163,413
10985,2266,626,116
10986,1387,372,44
10987,3158,902,178
10988,3779,1563,335
10989,2474,543,82
10990,4143,478,207
10991,2007,511,116
10992,4378,1118,222
10993,1999,707,72
10994,2233,741,275
10995,5734,1109,380
10996,3868,700,375
10997,2769,850,125
10998,2279,490,167
10999,1919,373,71
11000,1596,371,300
11001,5694,1300,271
11002,2791,761,288
11003,1365,326,89
11004,2991,1004,435
11005,3411,890,271
11006,1968,617,41
11007,1300,342,77
11008,2033,338,164
11009,2131,474,138
11010,1561,287,352
11011,0,110,74
11012,2897,549,53
11013,8045,2274,569
11014,4885,1046,498
11015,4814,568,690
11016,3124,1021,242
11017,3277,1008,600
11018,5043,1310,686
11019,4214,1177,760
11020,4342,1363,203
11021,3231,831,227
11022,2319,660,240
11023,1634,504,174
11024,1818,652,188
11025,1556,320,229
11026,2522,560,333
11027,2875,871,512
11028,1910,464,363
11029,2359,765,88
11030,2574,845,391
11031,1198,327,195
11032,1548,514,359
11033,4056,762,276
11034,3463,1260,287
11035,3135,633,159
11036,1863,458,182
11037,2752,378,475
11038,1851,515,371
11039,4189,792,1848
11040,3126,590,927
11041,1715,346,954
11042,2548,669,977
11043,2332,691,678
11044,3213,520,934
11045,1771,293,872
11046,2602,467,298
11047,3831,611,800
11048,4652,1273,630
11049,2073,688,370
11050,2527,554,401
11051,1584,228,250
11052,3725,654,432
11053,3627,707,473
11054,3421,817,411
11055,2183,781,519
11056,2740,717,215
11057,5950,1941,725
11058,5567,1201,552
11059,5205,1113,561
11060,2725,535,354
11061,3922,725,351
11062,2534,538,313
11063,4696,891,298
11064,3970,545,375
11065,2422,419,239
11066,3018,463,400
11067,3297,623,429
11068,5278,1212,999
11069,2977,544,285
11070,3983,955,308
11071,3026,803,399
11072,2431,782,402
11073,3448,775,396
11074,3661,422,415
11075,4004,475,363
11076,1987,306,128
11077,3680,910,540
11078,2506,685,228
11079,2901,557,119
11080,4304,842,188
11081,2714,585,219
11082,2282,674,521
11083,2664,785,553
11084,3700,702,268
11085,2190,472,271
11086,3484,973,178
11087,4021,758,181
11088,4028,801,247
11089,1676,337,69
11090,5930,1217,514
11091,2415,450,179
11092,5106,875,278
11093,1999,558,33
11094,2052,485,267
11095,1841,520,202
11096,3540,632,191
11097,3503,439,262
11098,4390,580,359
11099,3179,472,294
11100,5308,938,250
11101,3797,814,570
11102,5381,1027,316
11103,3657,707,217
11104,3640,496,492
11105,3853,1070,363
11106,5001,1488,291
11107,2877,411,338
11108,4825,1001,468
11109,2636,814,125
11110,3798,456,46
11111,5732,767,85
11112,3792,251,485
11113,5711,575,207
11114,3403,881,717
11115,7563,1430,637
11116,2273,713,322
11117,1646,612,419
11118,2062,866,386
11119,1620,640,163
11120,3911,1072,386
11121,3777,1337,808
11122,3236,1220,271
11123,2598,948,286
11124,2028,657,507
11125,3702,967,283
11126,0,0,0
11127,2510,677,387
11128,2675,853,373
11129,1577,463,139
11130,2083,860,580
11131,3955,1011,226
11132,4115,1039,804
11133,3487,907,567
11134,3076,799,367
11135,3160,779,323
11136,4326,695,155
11137,2814,455,395
11138,1895,329,273
11139,4496,1002,439
11140,3940,1194,630
11141,3440,536,377
11142,1536,353,317
11143,2029,589,167
11144,1709,441,203
11145,4995,1202,563
11146,3512,816,474
11147,6484,1072,348
11148,1108,373,118
11149,2120,508,219
11150,5189,1251,352
11151,2005,580,371
11152,2579,744,197
11153,2571,862,192
11154,2946,901,201
11155,2106,838,498
11156,0,0,0
11157,2930,1112,518
11158,1421,400,137
11159,2725,755,174
11160,2835,889,425
11161,3791,831,543
11162,2112,727,152
11163,1391,321,142
11164,3021,988,268
11165,3801,860,510
11166,1655,471,104
11167,2565,486,390
11168,1947,493,442
11169,2099,222,45
11170,2388,233,123
11171,4151,1066,577
11172,2438,813,291
11173,2973,1061,309
11174,3058,636,245
11175,5823,878,1313
11176,3829,691,429
11177,2424,403,351
11178,3980,874,346
11179,2741,746,245
11180,1973,481,169
11181,2429,784,118
11182,6050,975,425
11183,3303,859,168
11184,4941,821,278
11185,5429,724,869
11186,3164,501,248
11187,3775,715,393
11188,4857,1096,605
11189,4467,962,281
11190,3854,775,290
11191,5227,1248,1466
11192,4245,739,343
11193,4590,693,632
11194,2570,233,485
11195,3813,401,715
11196,2908,208,755
11197,3859,491,897
11198,2699,212,762
11199,2625,231,512
11200,3673,350,807
11201,3161,294,405
11202,2397,363,433
11203,2551,294,558
11204,1118,125,100
11205,1474,137,250
11206,1486,231,201
11207,1693,174,486
11208,4383,1212,750
11209,1864,214,340
11210,1880,273,629
11211,1148,230,272
11212,749,51,215
11213,1199,130,211
11214,1666,160,833
11215,1502,291,271
11216,2807,205,472
11217,0,0,0
11218,1949,129,499
11219,1062,210,302
11220,1676,136,204
11221,1134,125,202
11222,3805,453,747
11223,1641,368,371
11224,2791,369,531
11225,2335,740,239
11226,2746,709,655
11227,7,0,0
11228,1537,214,355
11229,1918,234,565
11230,3292,422,655
11231,4153,581,886
11232,690,177,258
11233,2958,467,1141
11234,4491,874,459
11235,2860,393,501
11236,4192,578,1215
11237,4283,1387,312
11238,5238,980,770
11239,3112,719,1381
11240,2367,182,869
11241,2742,396,838
11242,2770,743,950
11243,2625,242,908
11244,3239,586,627
11245,2999,580,563
11246,1015,85,302
11247,2610,299,687
11248,713,50,395
11249,2834,181,857
11250,871,43,254
11251,1822,309,490
11252,3307,899,605
11253,2868,391,373
11254,1714,513,555
11255,2076,304,564
11256,1825,297,491
11257,3017,333,693
11258,2701,379,412
11259,2050,156,671
11260,0,0,0
11261,2858,355,572
11262,1714,413,343
11263,2310,280,507
11264,2707,472,654
11265,2692,389,621
11266,3285,550,296
11267,2382,182,1102
11268,0,0,0
11269,2470,237,535
11270,2511,291,506
11271,2217,301,515
11272,1733,264,304
11273,3082,250,861
11274,705,80,151
11275,1685,199,505
11276,1846,189,384
11277,2798,391,540
11278,1784,221,623
11279,993,295,424
11280,1810,151,399
11281,1624,163,303
11282,2286,399,661
11283,1967,293,432
11284,2174,148,644
11285,1269,159,403
11286,2015,120,445
11287,1734,123,513
11288,1567,303,196
11289,1139,169,202
11290,1538,172,406
11291,4554,433,568
11292,1205,232,208
11293,1572,223,173
11294,1322,302,226
11295,2822,503,410
11296,2745,359,389
11297,1293,146,386
11298,2902,319,1126
11299,1668,154,429
11300,2751,423,831
11301,1389,243,402
11302,1675,177,259
11303,2313,332,398
11304,1634,183,387
11305,1755,125,403
11306,1820,173,567
11307,1851,315,534
11308,2062,290,501
11309,1446,249,388
11310,1981,200,271
11311,1582,253,593
11312,2461,323,601
11313,1114,105,367
11314,2481,524,704
11315,2708,425,1124
11316,2657,504,1081
11317,1814,128,502
11318,3022,781,283
11319,2746,274,658
11320,2455,290,530
11321,2436,435,560
11322,4264,471,661
11323,1952,203,317
11324,0,0,0
11325,1741,268,339
11326,1979,336,500
11327,1848,144,366
11328,1498,249,512
11329,584,65,390
11330,826,141,267
11331,2709,287,1417
11332,2506,454,551
11333,1624,295,345
11334,4102,499,1440
11335,1927,194,290
11336,1883,235,206
11337,2742,242,723
11338,2569,190,731
11339,1426,136,220
11340,2117,265,431
11341,940,199,189
11342,2348,471,590
11343,1777,169,367
11344,1419,252,232
11345,1859,294,359
11346,2059,309,409
11347,1848,240,855
11348,519,36,211
11349,731,112,730
11350,1157,439,391
11351,679,101,243
11352,1203,80,266
11353,1861,219,499
11354,1466,230,574
11355,4062,400,1894
11356,3427,445,417
11357,4,0,0
11358,4506,747,468
11359,4291,543,1384
11360,0,0,0
11361,1506,378,379
11362,3923,513,881
11363,5179,744,2654
11364,1446,295,766
11365,3151,476,925
11366,3994,701,1437
11367,3806,579,1562
11368,4299,885,1269
11369,0,0,0
11370,995,127,355
11371,3556,320,1398
11372,3944,539,1077
11373,2523,299,1227
11374,1719,162,808
11375,10439,935,1289
11376,945,217,281
11377,725,119,366
11378,1605,96,303
11379,2009,263,1102
11380,2340,77,378
11381,5132,461,1586
11382,1019,147,113
11383,3930,383,2157
11384,1682,293,211
11385,2502,195,1368
11386,1123,476,348
11387,3412,476,2499
11388,2684,443,1798
11389,2965,603,942
11390,1277,220,333
11391,5366,1053,2287
11392,2008,343,247
11393,4973,784,2357
11394,1341,144,231
11395,4434,596,1856
11396,1077,68,106
11397,4343,714,2737
11398,1844,376,337
11399,4145,842,1029
11400,1335,193,189
11401,3115,523,1076
11402,1249,165,202
11403,3898,1039,1682
11404,3427,359,357
11405,3547,772,625
11406,4477,697,925
11407,2918,587,656
11408,4073,338,1111
11409,4176,677,1532
11410,861,124,179
11411,5917,974,531
11412,2999,344,520
11413,1337,225,466
11414,0,0,0
11415,3188,565,394
11416,6021,570,1737
11417,4784,663,966
11418,2194,527,1167
11419,4852,614,799
11420,3609,500,681
11421,2404,413,1083
11422,1651,383,408
11423,3495,364,991
11424,5522,845,674
11425,0,0,0
11426,2698,517,538
11427,9254,2203,1420
11428,1885,366,1220
11429,2560,401,505
11430,2127,393,702
11431,2487,574,1093
11432,2300,306,280
11433,1302,246,798
11434,2441,697,605
11435,3463,285,688
11436,1922,317,759
11437,1356,209,660
11438,2335,139,1717
11439,2245,433,299
11440,1790,261,586
11441,1825,339,315
11442,1444,173,308
11443,1758,250,456
11444,1895,411,1341
11445,4651,771,966
11446,2078,205,1269
11447,3826,733,2557
11448,3556,699,3254
11449,0,0,0
11450,0,0,0
11451,1835,348,246
11452,2079,364,511
11453,1534,138,304
11454,2427,317,1546
11455,860,102,202
11456,3881,349,3584
11457,1176,153,195
11458,3691,447,3112
11459,3116,567,470
11460,1706,438,1525
11461,3330,737,3259
11462,2862,338,2207
11463,1962,488,1518
11464,2863,450,1491
11465,3132,207,557
11466,2696,236,650
11467,1825,451,291
11468,60,47,0
11469,2888,343,1906
11470,1133,196,96
11471,1429,267,126
11472,1989,603,704
11473,3453,573,1776
11474,2455,274,1738
11475,3003,188,673
11476,2358,615,617
11477,3144,451,1192
11478,1685,372,786
11479,1922,533,843
11480,3433,635,940
11481,1695,395,535
11482,1177,283,333
11483,463,47,46
11484,2932,464,996
11485,8810,1837,2331
11486,1253,112,113
11487,2085,332,672
11488,1519,331,224
11489,2865,414,893
11490,3877,791,1311
11491,2128,240,973
11492,5681,580,1894
11493,2141,306,1151
11494,1230,262,147
11495,1729,316,1881
11496,2725,534,235
11497,3940,727,2359
11498,2309,496,543
11499,5386,990,2125
11500,1985,653,654
11501,2684,566,1046
11502,2363,690,294
11503,2498,399,653
11504,3165,446,1156
11505,968,294,103
11506,3573,1097,942
11507,4282,931,826
11508,2173,366,338
11509,3782,1198,1701
11510,1125,155,251
11511,2493,431,1204
11512,3473,648,698
11513,3126,468,968
11514,1194,80,325
11515,3281,450,714
11516,1422,222,306
11517,1542,262,280
11518,1062,150,117
11519,2335,333,384
11520,1931,333,405
11521,3448,711,1082
11522,2989,468,711
11523,1102,256,107
11524,1196,167,188
11525,1522,256,256
11526,1024,159,277
11527,1395,160,158
11528,2876,442,433
11529,1115,268,430
11530,1246,242,297
11531,1382,279,302
11532,2156,465,447
11533,1436,201,319
11534,1730,455,240
11535,1263,252,267
11536,1276,190,228
11537,1878,191,369
11538,1433,177,142
11539,1092,128,250
11540,1431,247,211
11541,1185,236,234
11542,1231,101,387
11543,1572,216,169
11544,1012,213,202
11545,1592,240,288
11546,1575,235,676
11547,1421,253,127
11548,1476,375,253
11549,796,43,490
11550,1646,254,194
11551,1340,117,271
11552,3065,439,908
11553,3269,426,690
11554,4483,680,671
11555,2754,170,833
11556,3383,213,1336
11557,1828,330,284
11558,3855,386,1168
11559,3567,349,1219
11560,2177,410,575
11561,1579,159,630
11562,1526,261,548
11563,1382,152,685
11564,2017,364,193
11565,2954,213,727
11566,1354,204,263
11567,1054,101,355
11568,1053,231,147
11569,140,16,0
11570,1213,313,139
11571,1172,183,394
11572,1196,210,200
11573,1418,129,336
11574,3137,380,656
11575,3353,761,747
11576,2846,247,833
11577,1286,226,158
11578,2665,363,493
11579,1990,387,446
11580,3928,637,754
11581,2679,150,457
11582,3486,255,865
11583,2299,275,475
11584,2797,184,1066
11585,1070,260,159
11586,3396,307,996
11587,850,162,129
11588,2798,316,833
11589,1135,366,131
11590,3133,504,634
11591,1048,384,91
11592,1214,253,321
11593,976,257,148
11594,708,226,83
11595,1405,192,352
11596,1522,122,195
11597,914,243,94
11598,10,0,0
11599,1155,183,182
11600,1271,155,215
11601,1037,329,127
11602,4114,552,1116
11603,14,0,0
11604,1017,228,161
11605,1763,415,180
11606,999,168,131
11607,1450,254,162
11608,2527,272,406
11609,916,310,127
11610,2074,267,185
11611,1108,439,121
11612,1514,224,260
11613,0,0,0
11614,1711,322,344
11615,2426,446,206
11616,2176,289,424
11617,2385,224,420
11618,1188,372,190
11619,1719,315,194
11620,1120,207,26
11621,1236,211,66
11622,1925,446,282
11623,2380,565,72
11624,3203,288,438
11625,1982,353,214
11626,1289,363,368
11627,74,46,14
11628,1511,216,328
11629,2307,525,194
11630,1985,647,408
11631,2561,243,203
11632,0,0,0
11633,3908,525,581
11634,1383,154,137
11635,2239,295,324
11636,1627,89,93
11637,3079,428,273
11638,1164,256,71
11639,1964,308,271
11640,7773,870,1318
11641,2341,730,250
11642,1958,268,288
11643,1383,193,35
11644,1601,345,123
11645,1569,184,71
11646,2391,515,365
11647,4041,839,280
11648,1056,73,130
11649,3124,716,729
11650,3372,603,644
11651,2789,389,532
11652,1621,324,620
11653,2630,343,306
11654,1330,193,321
11655,2733,363,618
11656,2717,349,433
11657,1371,243,60
11658,1791,203,263
11659,2012,374,190
11660,4282,792,442
11661,4390,493,358
11662,4553,1095,505
11663,4073,535,418
11664,5089,418,761
11665,0,0,0
11666,4093,637,506
11667,2332,635,363
11668,1777,317,308
11669,3250,825,468
11670,1373,382,76
11671,939,189,27
11672,1222,243,94
11673,1342,319,92
11674,3979,986,287
11675,2449,350,209
11676,3382,667,718
11677,2595,650,642
11678,2399,369,425
11679,1287,273,68
11680,4150,653,299
11681,3250,894,56
11682,3153,500,229
11683,1214,189,97
11684,1751,241,112
11685,1441,376,168
11686,4245,791,187
11687,2369,264,325
11688,4588,951,772
11689,1720,387,368
11690,2447,428,268
11691,2655,296,198
11692,3283,224,594
11693,1086,311,215
11694,1664,188,507
11695,1971,275,171
11696,0,0,0
11697,4362,1315,972
11698,2488,603,1513
11699,2096,599,902
11700,2738,504,1255
11701,2570,396,562
11702,5721,1378,496
11703,2906,376,566
11704,3138,390,976
11705,3660,575,1404
11706,4581,809,824
11707,4651,611,946
11708,2496,875,1398
11709,1586,255,876
11710,824,90,225
11711,4445,454,2972
11712,2961,620,1043
11713,4217,863,1445
11714,3426,727,1311
11715,3131,705,1613
11716,1687,340,463
11717,4172,784,1936
11718,2085,242,346
11719,2417,543,1350
11720,1197,136,739
11721,1657,259,369
11722,5607,1384,490
11723,7183,2161,1188
11724,6587,1339,346
11725,852,226,132
11726,2785,1179,114
11727,0,0,0
11728,3,3,0
11729,4175,399,1230
11730,1660,393,48
11731,2582,318,839
11732,2763,562,172
11733,4513,545,1158
11734,2369,881,335
11735,3124,622,311
11736,3424,1140,525
11737,3451,759,764
