URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010
0,177,3815
0,0,2850
0,0,3095
0,4469,41
0,4704,1738
0,0,2661
0,822,1564
0,0,4454
0,0,3103
0,0,4414
0,0,1964
0,0,2326
0,5275,537
0,68,3436
0,0,3847
0,2726,2380
0,0,1995
0,0,1785
0,0,2189
0,0,2622
0,3009,815
0,0,1336
6801,0,0
3383,0,0
8322,0,0
3801,0,0
5058,0,0
4102,0,0
8975,0,0
1907,0,0
3307,0,75
14249,0,105
10214,0,0
5020,0,0
5412,0,0
6459,0,0
8174,0,0
6153,0,0
3834,0,0
8877,0,0
7785,0,0
1682,0,0
6631,0,0
3596,0,0
5103,0,0
3011,0,0
4130,0,0
8542,0,0
6279,0,0
4386,0,0
3031,0,0
7796,0,0
9225,0,0
8751,0,0
7458,0,0
10258,0,0
6332,0,0
14078,0,0
6942,0,0
8069,0,0
28438,0,99
8459,0,0
7614,0,3
12920,0,0
33133,0,68
15344,0,0
2972,166,2539
4,2762,1933
10817,0,4115
8541,0,0
6957,0,9
1681,0,528
9156,0,186
8763,0,0
5679,0,0
7972,0,0
6922,0,0
5600,0,0
8794,0,0
9831,0,243
6559,0,44
15453,0,1314
3762,0,0
6976,0,665
5999,0,0
4607,0,0
11007,0,158
5645,0,0
5133,0,410
3224,0,0
9099,0,0
5623,0,0
6621,0,58
1846,0,4452
8914,0,2237
0,149,5659
0,2695,4113
0,0,3392
0,151,5234
0,2434,329
0,689,1768
0,943,4414
0,1132,99
0,1205,7
0,0,2343
0,425,4513
0,2938,201
0,0,1596
0,3805,2395
0,5655,688
0,3938,736
0,0,3511
0,1105,7538
0,5372,0
5874,0,0
4465,0,0
2268,0,0
6983,0,21
5249,0,674
4268,0,0
9546,0,0
13983,0,24
10304,0,901
9369,0,0
3648,0,0
5513,0,0
1661,0,197
10154,0,286
17172,0,0
2988,0,138
4699,0,0
7164,0,0
6767,0,0
1900,0,0
7905,0,32
4394,0,146
7192,0,1421
4978,0,508
3377,0,0
6627,0,0
3116,0,0
7335,0,0
2097,0,0
4200,0,0
2538,0,0
2608,0,0
3319,0,0
3216,0,0
3362,0,0
4907,0,550
4941,0,1765
796,0,225
6782,0,2101
2975,0,1331
2170,0,0
3640,0,458
0,0,2417
0,2391,2
0,1156,85
0,2748,0
0,3104,0
0,3312,0
0,849,0
0,1793,0
0,1916,0
0,1622,0
0,1910,0
0,2262,0
0,1886,0
0,1661,0
0,1898,0
0,3906,0
0,1118,0
0,3097,0
0,2214,0
0,3081,0
0,1877,337
0,221,1345
0,0,2935
2922,0,16
0,0,0
0,5018,1443
0,0,3899
0,0,3991
0,4997,2107
0,4875,1217
0,1639,2112
0,0,1226
0,0,4054
0,0,3156
0,0,3103
0,1243,3631
0,3520,0
0,2114,0
0,0,3681
0,0,2515
0,174,4364
0,4320,5
0,4877,0
0,2771,0
0,2190,0
0,2175,0
0,1659,0
44,0,4664
0,0,3056
1598,0,682
2028,0,2441
0,0,4478
0,63,3306
2672,0,189
3553,0,136
1304,0,0
1446,0,2070
3971,0,0
5582,0,14
1710,0,1881
6308,0,234
2050,0,2146
0,3896,3032
5892,0,0
3725,0,0
4970,0,551
6089,0,330
4563,0,253
0,0,6016
0,0,4767
0,2859,2721
1323,0,9192
3072,0,0
4953,0,495
4944,0,0
3412,0,0
3499,0,0
4801,0,0
4420,0,0
7209,0,0
5420,0,0
7018,0,0
3065,0,78
2672,0,0
4643,0,0
3022,0,0
4847,0,0
3952,0,61
4934,0,0
2397,0,3600
6232,0,1609
5023,0,0
5375,0,150
0,2701,5716
673,0,4200
0,5379,295
0,4867,62
6,0,0
0,2473,1924
0,0,4012
0,4247,2413
0,0,4934
0,0,3675
0,1553,1373
0,4463,0
0,4528,0
0,6221,0
0,3843,0
580,1587,3541
3214,0,1735
0,0,2744
4197,0,723
0,0,2662
1130,0,850
4846,0,2711
2791,0,388
7888,0,136
2964,0,847
2997,0,0
4688,0,0
4254,0,0
6396,0,0
4516,0,0
3509,0,0
3235,0,0
4496,0,0
4462,0,0
6423,0,49
0,3075,1977
0,0,3830
413,0,3616
0,0,5413
0,405,3190
0,4656,452
0,4415,0
0,6537,148
0,4792,0
0,3270,0
0,2140,2688
0,0,3063
0,0,1430
0,2084,598
0,0,3353
0,0,2646
0,0,2422
0,3034,415
0,0,1774
0,3349,490
0,0,4139
0,0,3682
0,0,5609
3885,0,6245
0,0,2378
4202,0,260
7334,0,857
1520,0,1777
0,2514,1279
0,3738,968
0,2532,1701
0,747,3407
4690,0,0
9652,0,0
5328,0,0
4882,0,0
5497,0,0
2485,0,0
2753,0,0
1620,0,0
2039,0,0
6004,0,0
2831,0,0
5046,0,0
3690,0,0
6907,0,0
2811,0,0
3886,0,0
5225,0,0
5381,0,0
3216,0,0
3610,0,0
2097,0,0
3030,0,0
4509,0,0
5021,0,0
4288,0,0
3894,0,0
6317,0,0
3289,0,0
1852,0,0
4037,0,0
3598,0,0
5994,0,0
8593,0,0
6137,0,0
8259,0,0
9217,0,0
8245,0,0
4285,0,0
4888,0,0
2507,0,0
5621,0,0
3726,0,0
4512,0,0
3701,0,0
5906,0,0
2860,0,0
4025,0,0
6614,0,0
4947,0,0
5175,0,0
3561,0,0
7848,0,0
3591,0,0
3985,0,0
2111,0,0
1705,0,0
5054,0,0
1803,0,0
3719,0,0
4174,0,0
2572,0,0
2651,0,0
2805,0,0
4231,0,0
4282,0,0
4729,0,0
6638,0,60
4254,0,0
2379,0,0
2706,0,0
2822,0,0
3867,0,0
2764,0,0
6292,0,0
3697,0,353
2869,0,0
9437,0,0
8520,0,393
8997,0,23
7415,0,0
3714,0,0
4165,0,0
3135,0,0
3000,0,0
7235,0,0
5217,0,0
5201,0,0
7254,0,0
3133,0,0
3932,0,0
2235,0,0
4107,0,0
6676,0,0
5164,0,0
6232,0,0
4818,0,0
2757,0,0
7796,0,0
2127,0,0
5245,0,0
3000,0,0
2656,0,0
3557,0,0
6394,0,0
5418,0,0
5594,0,0
2657,0,0
13642,0,0
10524,0,0
5157,0,0
3912,0,0
8671,0,0
11756,0,0
7763,0,554
4542,0,0
11643,0,0
4298,0,0
6931,0,0
10947,0,0
7590,0,341
9146,0,0
7865,0,0
8428,0,0
8587,0,0
9742,0,0
12134,0,0
13272,0,690
5510,0,0
7413,0,193
5078,0,295
4563,0,0
8129,0,0
8569,0,0
2774,0,0
7400,0,0
5584,0,0
7159,0,0
2446,0,0
5924,0,0
4616,0,191
9419,0,0
2264,0,0
0,0,5750
5731,0,2338
131,0,1716
6299,0,3054
4776,0,2
10950,0,346
1322,0,398
7941,0,3
8862,0,0
11443,0,0
6976,0,0
4321,0,4
7186,0,366
2226,0,1937
2896,0,2986
7758,0,10
3775,0,113
7767,0,672
8738,0,691
3428,0,0
724,0,0
8382,0,0
5002,0,0
5227,0,0
7717,0,0
4416,0,0
3594,0,0
5141,0,0
3052,0,0
4917,0,0
3253,0,0
2356,0,0
4067,0,0
1521,0,508
5884,0,0
1463,0,0
4774,0,0
4084,0,0
4856,0,0
6025,0,0
4167,0,0
2490,0,0
5770,0,0
7111,0,0
5886,0,0
4908,0,0
5242,0,0
1496,0,0
7611,0,0
4103,0,0
5593,0,0
4542,0,0
2448,0,0
4089,0,0
2725,0,0
2058,0,0
1962,0,0
2208,0,0
4235,0,0
5871,0,0
1955,0,0
2332,0,0
3941,0,0
2349,0,0
3356,0,0
3798,0,0
2654,0,0
2935,0,0
2501,0,0
4831,0,0
2457,0,0
4774,0,0
4495,0,0
2759,0,0
7544,0,0
3962,0,0
3093,0,0
2876,0,0
6662,0,0
4618,0,0
2638,0,0
4537,0,0
3849,0,0
5367,0,0
7394,0,0
7508,0,0
7397,0,0
4284,0,0
5546,0,0
4383,0,0
4248,0,0
2985,0,0
6785,0,0
3049,0,0
4108,0,0
5855,0,0
4258,0,0
4101,0,0
1688,0,0
5329,0,0
7400,0,0
6414,0,0
4186,0,0
6318,0,0
3333,0,0
5612,0,0
3510,0,0
7431,0,0
5377,0,0
8378,0,0
4158,0,0
3219,0,0
3896,0,0
4844,0,0
3875,0,0
5561,0,0
5540,0,0
1647,0,0
8313,0,0
4243,0,0
7169,0,0
5527,0,0
4061,0,0
4663,0,0
4121,0,0
6424,0,0
7796,0,0
8360,0,211
7886,0,0
3843,0,0
3473,0,0
4647,0,0
2520,0,0
7145,0,0
6458,0,0
2340,0,0
3971,0,0
3682,0,0
3364,0,0
5593,0,0
3037,0,0
4985,0,0
2918,0,0
4271,0,0
3257,0,0
6605,0,0
2728,0,0
4617,0,0
5049,0,0
3315,0,0
3663,0,0
4998,0,0
5674,0,0
9372,0,0
6433,0,0
3156,0,0
3156,0,0
9228,0,0
8311,0,0
8217,0,0
3178,0,0
2089,0,0
5976,0,0
9914,0,0
4618,0,0
1653,0,0
4577,0,0
4035,0,0
4278,0,0
6814,0,0
1358,0,0
6367,0,0
2511,0,0
7167,0,0
5734,0,0
4216,0,0
6799,0,0
3832,0,0
3974,0,0
4833,0,0
4864,0,0
3133,0,0
5130,0,26
6449,0,0
3902,0,0
5463,0,0
2455,0,0
1843,0,0
6843,0,0
3413,0,0
4384,0,0
4217,0,0
6442,0,0
3104,0,0
6260,0,0
5054,0,0
8854,0,0
5437,0,0
7423,0,0
4629,0,0
4944,0,0
4452,0,0
4763,0,0
3309,0,8
2945,0,0
15280,0,0
8405,0,0
5904,0,0
6182,0,0
6848,0,0
4103,0,12
8714,0,0
2272,0,0
4855,0,0
7084,0,0
3793,0,0
4202,0,0
2621,0,0
3807,0,0
2556,0,0
4209,0,0
3206,0,0
3640,0,0
2622,0,0
3818,0,0
2684,0,0
4162,0,0
3450,0,0
1803,0,0
3383,0,0
2775,0,0
5233,0,0
3916,0,0
2307,0,0
2774,0,0
4835,0,0
3681,0,0
2892,0,0
2328,0,0
5355,0,0
6527,0,0
4541,0,0
1715,0,0
3737,0,0
3262,0,0
4930,0,0
3892,0,0
3460,0,0
3087,0,0
2626,0,0
2878,0,0
6897,0,0
3062,0,0
2547,0,0
3411,0,0
3393,0,0
4041,0,0
2232,0,0
3139,0,0
2512,0,0
6231,0,0
2497,0,0
3729,0,0
5544,0,0
4399,0,0
4145,0,0
6635,0,0
3626,0,0
3440,0,0
4363,0,0
6484,0,0
7014,0,0
4560,0,0
5005,0,0
2690,0,0
2539,0,0
5289,0,0
4421,0,0
7108,0,0
2350,0,0
3910,0,0
6074,0,0
5647,0,0
6380,0,0
5083,0,0
3347,0,0
4916,0,0
5027,0,0
4695,0,0
3161,0,0
3233,0,0
6989,0,0
3701,0,0
5123,0,0
5153,0,0
4207,0,0
1927,0,0
6971,0,0
5749,0,0
1380,0,0
4367,0,0
3125,0,0
2557,0,0
3633,0,0
3284,0,0
4348,0,0
5770,0,0
5239,0,0
3303,0,0
3336,0,0
4058,0,0
4592,0,0
4516,0,0
3929,0,0
2339,0,0
3209,0,0
3711,0,0
3471,0,0
3352,0,0
4591,0,0
2967,0,0
3695,0,0
3786,0,0
3464,0,0
4734,0,0
5054,0,0
4043,0,0
6521,0,0
5548,0,0
5529,0,0
1888,0,0
6721,0,0
3384,0,0
4767,0,0
5616,0,0
3484,0,0
4476,0,0
5358,0,0
4859,0,0
4831,0,0
3748,0,0
5118,0,0
4336,0,0
5196,0,0
4406,0,0
6161,0,0
7116,0,0
5281,0,0
6751,0,0
1756,0,0
4872,0,0
7024,0,0
4503,0,0
2941,0,0
4310,0,0
6461,0,0
2170,0,0
5991,0,0
2434,0,0
4981,0,0
5109,0,0
3989,0,0
2675,0,0
6881,0,0
3330,0,0
4543,0,0
3504,0,0
5084,0,0
5886,0,0
7317,0,0
3407,0,0
4748,0,0
7411,0,0
2466,0,0
7136,0,0
8823,0,0
5215,0,0
2963,0,0
2323,0,0
8192,0,0
7794,0,0
7130,0,0
9901,0,0
5553,0,0
5949,0,0
4040,0,0
7857,0,0
3266,0,0
7947,0,0
2965,0,0
3125,0,0
8214,0,0
3133,0,0
6174,0,0
3685,0,0
2108,0,0
7699,0,0
8194,0,0
3342,0,0
10151,0,0
5041,0,0
3480,0,0
3966,0,0
10503,0,0
6490,0,0
282,0,0
8369,0,54
2553,0,0
4765,0,0
6762,0,0
7313,0,0
10460,0,0
2838,0,0
7051,0,0
3226,0,0
4472,0,0
3290,0,0
2142,0,0
5432,0,0
5284,0,0
3837,0,0
2849,0,0
4763,0,0
3511,0,0
6908,0,0
6070,0,0
2685,0,0
4261,0,0
2676,0,0
4424,0,0
3970,0,0
3631,0,0
3001,0,0
6472,0,0
4641,0,0
1597,0,0
3604,0,0
5126,0,0
3079,0,0
7869,0,0
2484,0,0
6272,0,0
3724,0,0
2103,0,0
2177,0,0
6328,0,0
5439,0,0
7593,0,0
5897,0,0
3632,0,0
6609,0,0
5778,0,0
6537,0,0
4434,0,0
7445,0,0
3687,0,0
3655,0,0
4126,0,0
3909,0,0
5259,0,0
3920,0,0
4461,0,0
6233,0,0
3373,0,0
2400,0,0
2602,0,0
4763,0,0
3612,0,0
5606,0,0
3849,0,0
4187,0,0
3629,0,0
2854,0,0
3162,0,0
5380,0,0
2053,0,0
3020,0,0
2823,0,0
2829,0,0
2352,0,0
4708,0,0
4867,0,0
1008,0,0
5777,0,0
2790,0,0
5520,0,0
6112,0,0
8895,0,0
5562,0,0
6558,0,0
4820,0,0
1684,0,0
4667,0,0
2245,0,0
6449,0,0
3222,0,0
5880,0,0
9655,0,0
4383,0,0
5480,0,0
5695,0,0
3498,0,0
8645,0,0
6182,0,0
9260,0,0
4408,0,0
2959,0,0
5680,0,0
2678,0,0
7488,0,0
2582,0,0
8515,0,0
1716,0,0
12349,0,0
2654,0,0
6024,0,0
5248,0,0
2632,0,0
6979,0,0
7505,0,0
7883,0,0
2496,0,0
6965,0,0
10368,0,0
7924,0,0
12938,0,0
6536,0,0
8799,0,0
8811,0,0
2682,0,0
11303,0,0
14539,0,0
5216,0,0
4430,0,0
9669,0,0
9712,0,0
5762,0,0
6402,0,0
15167,0,0
17754,0,0
14625,0,0
16524,0,8
12365,0,0
6459,0,0
10040,0,0
2161,0,0
4393,0,0
4393,0,0
6917,0,66
9368,0,1788
3983,0,2438
6982,0,3075
16578,0,0
284,0,1871
5924,0,0
4719,0,0
3727,0,0
6600,0,0
8785,0,0
10249,0,0
9449,0,0
5665,0,0
6731,0,0
3015,0,0
5632,0,0
3038,0,0
3468,0,0
8741,0,0
3377,0,0
9497,0,0
6747,0,0
3818,0,0
4335,0,0
7803,0,0
8294,0,0
9087,0,0
4024,0,0
7692,0,0
4386,0,0
5881,0,0
8117,0,0
1415,0,0
3883,0,0
5928,0,0
2954,0,0
6511,0,0
3961,0,0
4962,0,0
6599,0,0
10270,0,0
5339,0,0
5968,0,0
8092,0,0
8826,0,0
6966,0,0
5044,0,0
4565,0,0
6140,0,0
6743,0,0
4600,0,0
3815,0,0
6899,0,0
6185,0,0
6370,0,0
6273,0,0
3960,0,0
2486,0,0
7672,0,0
7748,0,0
3299,0,0
4307,0,0
1245,0,0
9399,0,0
6229,0,0
7331,0,0
4420,0,0
13497,0,0
12826,0,0
8421,0,271
5287,0,0
6327,0,0
4605,0,0
6937,0,0
13980,0,96
13695,0,1314
8362,0,11
6182,0,0
11314,0,0
7449,0,0
8149,0,0
6348,0,65
914,0,46
9123,0,96
3595,0,495
2135,0,310
7491,0,283
1597,0,2727
15137,0,1879
351,0,4366
6892,0,172
9294,0,95
2579,0,3883
33,0,0
603,0,0
0,0,5686
0,286,4156
0,267,3562
0,0,6844
0,4246,193
0,2567,938
0,3093,797
0,4999,265
0,3111,0
0,3410,1289
1089,1507,3081
253,0,3369
0,2151,3738
1863,0,2871
0,2591,3471
0,3090,883
0,0,1926
2249,0,0
6030,0,0
4356,0,0
5417,0,1152
5135,0,98
6280,0,1654
3275,0,178
6404,0,2861
6125,0,1109
967,0,2024
0,1263,3215
0,3769,5216
9,2721,3008
0,1010,2645
0,0,1962
0,0,5844
0,0,4950
4756,0,3013
7680,0,2415
3790,0,1849
9855,0,1579
7123,0,3731
6351,0,905
5191,0,0
7529,0,414
0,2781,1026
0,2041,4603
0,0,5249
0,827,6862
0,40,4421
0,0,2476
0,3248,195
0,4310,342
0,467,3918
0,118,4651
0,4531,721
0,188,1897
0,0,2311
0,1971,42
0,810,3288
0,5959,275
0,5343,522
0,1473,5433
6321,0,0
6708,0,442
7364,0,0
7190,0,0
7836,0,0
5317,0,0
9984,0,0
9667,0,0
7820,0,380
4971,0,0
6299,0,0
5232,0,0
11532,0,9
7740,0,0
2528,0,0
9179,0,0
7864,0,0
5633,0,0
3923,0,0
4283,0,0
6289,0,0
6620,0,0
4952,0,0
3902,0,0
5124,0,0
4852,0,0
4598,0,0
6520,0,0
3171,0,0
2999,0,0
4999,0,52
15446,0,222
9365,0,233
5535,0,77
6999,0,280
6026,0,0
4560,0,0
7556,0,118
3720,0,0
3595,0,0
9945,0,0
10416,0,0
5312,0,0
4345,0,0
8727,0,0
8585,0,0
8748,0,0
4828,0,0
4439,0,0
10876,0,351
6729,0,5
8501,0,389
5522,0,0
9430,0,309
3835,0,0
5475,0,535
6683,0,0
4376,0,0
4261,0,483
10196,0,30
4713,0,0
6084,0,0
6451,0,184
5715,0,0
2415,0,0
5225,0,0
5474,0,0
6518,0,2611
4479,0,0
4789,0,473
6463,0,922
6265,0,415
4497,0,786
6479,0,1999
7588,0,668
7763,0,618
10137,0,17
9255,0,0
6954,0,2147
2546,0,412
5330,0,1941
7647,0,488
9977,0,382
9016,0,0
5125,0,0
8809,0,0
8295,0,0
10860,0,0
4594,0,0
8169,0,0
15955,0,0
7924,0,1252
10305,0,0
4203,0,0
4723,0,976
5889,0,0
9893,0,0
4938,0,435
10658,0,2005
6171,0,0
8440,0,374
4896,5523,4134
5306,0,1084
4486,0,32
7807,0,38
0,0,1595
0,0,1641
6884,0,1784
5500,0,0
2011,0,2033
6730,0,1288
3634,0,3164
0,0,0
0,0,4080
0,0,4452
0,0,1994
0,0,5885
0,0,1338
0,86,1937
0,3473,0
0,2237,61
0,1930,0
0,602,3099
0,0,3915
0,0,1504
0,335,3823
0,4082,239
0,4758,185
0,4621,195
0,0,1476
0,0,1717
0,3641,720
0,1240,1730
0,4593,2065
0,3855,0
0,6354,9
0,3102,2309
0,3849,3357
0,4827,269
0,2538,2902
0,372,3450
0,0,2825
0,0,4263
0,537,5115
0,4014,0
0,3479,280
0,2434,585
0,3732,124
0,0,4915
0,0,2858
0,0,4872
0,0,1422
0,2926,348
0,3138,0
0,228,4191
0,0,1531
0,0,5076
0,275,1972
0,73,1949
0,2173,69
0,3307,36
0,3219,0
0,4039,102
0,3335,0
0,3837,346
0,6526,177
0,1203,2374
0,0,3476
0,407,1964
0,0,2352
0,0,4053
0,1580,3255
0,3433,522
0,3877,0
0,232,5434
0,3586,63
0,5166,0
0,3746,454
0,1075,5568
0,4367,313
0,3763,2562
0,0,7388
0,0,3107
0,0,4640
0,932,3237
0,4203,2197
0,986,1667
0,0,2809
0,3578,1335
0,3999,0
0,1821,0
0,858,0
0,4133,0
0,2763,854
0,0,1599
0,1145,1738
0,3086,248
0,0,2827
0,0,5342
0,2278,1626
0,3096,1733
0,301,5729
0,3198,277
0,3204,171
0,1087,4024
0,0,4697
0,0,2389
0,0,8133
0,0,2500
0,0,2342
4537,0,684
1793,0,221
1942,0,1369
4747,0,0
6936,0,0
6357,0,0
3846,0,0
3360,0,2
6368,0,0
2501,0,0
5098,0,0
4348,0,0
2339,0,0
5926,0,0
2774,0,201
2206,0,0
2724,0,0
2396,0,0
5465,0,0
3060,0,0
3003,0,192
1923,0,0
2978,0,0
2452,0,0
3499,0,0
2559,0,15
3475,0,0
2725,0,0
3758,0,0
6671,0,0
970,0,73
1498,0,0
2899,0,0
3623,0,0
1895,0,0
1399,0,0
1456,0,0
1890,0,0
3562,0,0
3834,0,63
2942,0,0
1883,0,0
2676,0,226
5467,0,0
3723,0,0
3439,0,86
3186,0,0
1743,0,0
2959,0,0
2993,0,0
3889,0,0
5778,0,0
3393,0,0
4986,0,21
3538,0,0
4592,0,0
5539,0,0
3685,0,0
4591,0,0
2528,0,0
7615,0,47
3259,0,0
174,0,0
4777,0,0
0,0,2659
2823,0,3567
491,0,7380
0,0,2330
4,0,2060
1664,0,0
1863,0,0
85,0,0
0,0,0
0,1885,378
0,2493,544
0,0,8093
0,1142,6790
0,6901,202
0,3770,0
0,5955,258
0,4080,0
0,2620,1027
0,245,3790
9890,0,0
3745,0,0
5939,0,408
5539,0,0
1020,965,3031
4066,0,1633
258,0,4456
0,0,4341
2456,0,2237
2003,0,1908
0,3540,1713
0,2735,1356
0,3881,1457
3253,0,2676
4217,0,1713
1330,3812,2850
0,5168,2128
0,1877,4537
622,3207,3098
0,0,6897
0,1607,5267
0,520,1557
0,4404,0
0,4523,0
0,3108,112
0,4617,0
0,5222,0
0,0,2031
0,0,4394
0,0,2649
0,0,2410
0,3000,497
0,0,5221
0,0,2214
0,3015,884
0,6118,1163
0,0,1430
2510,3247,638
0,6413,1451
0,4523,552
24,3807,1593
0,9061,1698
0,3550,340
0,6586,720
0,4698,184
0,0,6879
0,0,4637
0,0,2839
0,0,5063
0,0,9307
0,1130,415
0,4185,753
0,306,3013
0,647,4366
0,2210,6005
0,2235,4157
0,1713,3084
0,683,3545
1277,1321,3503
0,1190,5142
0,5560,0
0,0,416
0,0,0
0,0,808
0,1523,3714
0,3384,0
0,606,3150
0,4018,3924
0,726,1095
0,3661,1851
0,5165,187
0,7433,79
0,2294,2555
0,418,3842
0,346,2041
0,2220,0
0,0,286
0,2862,736
0,98,5504
0,5795,173
0,7271,0
0,6376,171
0,6471,202
0,0,0
0,0,1850
0,0,1869
0,0,4414
0,0,4820
0,0,3552
0,0,6247
0,3368,0
0,3559,2311
0,3779,336
0,2208,126
0,2451,569
0,3331,386
0,3869,683
0,3784,0
0,0,2794
0,0,1660
0,0,2222
0,2931,773
0,2983,614
0,0,2730
164,0,6165
0,66,3134
0,2745,929
0,3269,475
0,3694,3192
0,0,3431
0,0,3544
0,0,2568
0,0,3586
0,900,2430
0,2699,105
0,0,4789
0,0,2743
0,92,2936
0,4938,1114
0,0,6692
0,0,5414
0,0,4695
0,2991,1156
0,3035,7
0,3230,6284
0,0,6334
0,0,2423
0,0,2862
0,0,2507
0,5438,3454
0,4762,1297
0,748,5468
0,1822,5132
0,3015,3074
0,0,3492
0,2775,4337
0,0,2180
0,575,3452
0,2138,203
0,2182,0
0,2003,0
0,3948,1967
0,0,1798
0,0,2938
0,0,2083
0,0,1219
0,0,4615
0,0,2169
0,0,2513
0,0,2234
0,0,2674
0,2832,692
0,105,1732
0,1744,1699
0,5858,172
0,42,1751
0,0,82
2506,0,122
968,0,888
1993,0,0
3884,0,0
7258,0,0
4464,0,0
3543,0,0
7437,0,0
10654,0,0
7260,0,0
3125,0,0
903,0,0
2160,0,0
2140,0,0
5096,0,0
3236,0,75
2763,0,6
3254,0,0
4852,0,0
2138,0,0
2194,0,0
3000,0,0
3126,0,0
6056,0,0
6146,0,0
5251,0,0
3906,0,0
2406,0,0
4209,0,0
5446,0,0
5378,0,0
4022,0,0
4742,0,0
5508,0,0
1413,0,0
2063,0,0
3372,0,0
5624,0,0
2716,0,0
5084,0,0
2899,0,0
4963,0,0
4568,0,0
6743,0,0
2472,0,75
0,0,1656
0,0,2476
819,701,5798
98,663,2738
0,2566,228
1314,0,751
5585,0,0
3074,0,21
2810,0,1925
2557,0,1998
7179,0,0
5103,0,3392
3117,0,0
3826,0,0
4361,0,0
3798,0,0
2399,0,5528
2398,0,0
2108,0,0
3869,0,0
0,5907,151
0,31,3779
0,0,0
0,23,1894
0,2502,159
0,35,1302
0,5110,366
0,247,1230
0,0,1330
2133,0,0
3579,0,0
4214,0,0
5398,0,0
5593,0,0
3172,0,0
2977,0,0
4994,0,0
2937,0,0
5979,0,0
3342,0,0
2268,0,0
7399,0,0
2838,0,0
6007,0,0
5057,0,342
2053,0,365
4127,0,131
2995,0,689
4337,0,0
4919,0,0
4718,0,0
4651,0,0
5454,0,0
3437,0,0
5315,0,0
3964,0,0
3789,0,0
1031,0,2658
3653,0,0
4283,0,231
1726,0,29
2202,0,4331
0,0,4012
0,0,3174
0,0,2614
157,0,3002
3083,0,1885
8944,0,94
8381,0,254
6167,0,693
370,0,6212
0,0,6002
2732,4893,1019
292,0,4665
0,0,5106
4502,0,2664
0,2780,988
0,0,3690
7209,0,0
0,0,5
0,0,707
0,0,3601
0,8,2349
0,0,2774
0,4446,486
0,0,2296
0,0,2957
0,0,3037
0,0,2256
0,0,1362
0,0,3437
0,0,2164
0,0,1848
0,2080,599
0,5199,1654
0,358,1174
0,3883,0
0,4617,0
0,23,762
0,2585,236
0,0,3301
0,4591,1158
0,0,4482
0,0,0
0,5394,1689
0,4219,0
0,8448,256
0,7457,0
0,3650,0
0,5673,0
0,2666,0
0,5394,0
0,6335,3077
0,1674,4677
0,2366,5343
0,0,1760
0,3078,5412
0,2425,3052
0,319,3788
0,3349,1780
0,4476,2507
0,0,2242
5388,0,0
4928,0,0
5504,0,0
4258,0,0
3962,0,0
4943,0,0
3435,0,0
4754,0,0
4771,0,0
4231,0,0
5130,0,0
6228,0,0
5971,0,0
4576,0,0
4262,0,0
4164,0,0
6978,0,0
2642,0,0
5451,0,0
4377,0,0
3370,0,0
4848,0,3010
6942,0,4475
1700,0,7814
3806,0,1525
3429,0,0
0,0,0
0,0,2469
0,11,3850
0,2664,628
0,2725,1011
0,0,2612
0,5448,467
0,0,2872
0,0,2042
0,0,2894
0,5948,1385
0,0,2070
0,0,2583
0,261,1516
0,2692,146
0,35,5073
0,5108,304
0,0,2001
5650,0,4259
225,2359,6953
4090,131,2549
2109,705,1867
4120,0,1523
10197,0,5584
3777,0,3793
19763,0,418
17870,0,746
8012,0,115
4237,0,0
4459,0,0
3993,0,0
4170,0,0
7228,0,0
4485,0,0
5581,0,0
8116,0,528
3954,0,0
3836,0,0
5200,0,0
1127,0,0
7799,0,0
6239,0,0
24592,0,660
5049,0,912
9074,0,1616
0,3436,5542
15419,0,384
8609,0,0
6239,0,2092
1918,1819,703
7916,0,2234
1257,501,5300
6613,368,1666
3090,0,655
377,336,3805
1754,3681,4709
6175,0,0
3461,0,728
7109,0,405
6420,0,145
4252,0,0
5633,0,0
2878,0,0
5006,0,1828
3676,0,52
9797,0,1365
642,116,8312
5516,0,5733
1979,0,3752
1630,3941,1215
3168,5831,1464
0,10966,1336
0,7606,50
0,4655,2732
0,0,6402
0,0,6405
0,238,3034
0,0,2092
0,5080,1591
0,7739,0
0,5402,0
0,0,4661
0,318,5400
0,2473,82
0,0,1210
0,0,2624
0,0,4875
0,523,6735
0,3965,3544
0,923,6519
0,2573,0
0,4541,165
0,6529,0
0,4332,194
0,4010,0
0,2678,0
0,4472,202
0,0,5120
0,0,3705
0,4719,1159
0,5050,2514
0,0,4382
0,3995,0
0,0,3420
0,1553,3765
0,1849,0
0,5433,2673
0,0,3518
0,0,2059
0,0,6241
0,0,2690
0,0,3455
0,75,1900
0,4270,0
0,2101,158
0,3801,175
0,0,2736
1661,0,0
6823,0,0
4783,0,0
3248,0,1092
4695,0,0
3452,0,0
1969,0,0
4259,0,0
4312,0,0
4973,0,0
4328,0,0
4738,0,0
4020,0,0
6695,0,0
1363,0,476
5987,0,0
2310,0,0
7930,0,0
3618,0,0
4790,0,0
4311,0,0
4012,0,0
3963,0,0
3439,0,0
6072,0,0
4392,0,0
4328,0,0
5159,0,0
6457,0,0
4781,0,0
2325,0,0
1899,0,0
3072,0,0
5000,0,0
5074,0,0
5487,0,0
1267,0,0
789,0,9
5242,0,0
4878,0,34
5714,0,0
4330,0,521
5059,0,0
5316,0,0
