HouseHoldId,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
11280,179,461,0,0
11281,147,747,51,0
11282,219,637,115,0
11283,302,881,80,0
11284,212,526,170,0
11285,98,609,63,0
11286,221,527,67,4
11287,288,496,21,0
11288,295,253,201,0
11289,186,305,102,0
11290,237,255,175,0
11291,98,227,2573,0
11292,242,439,11,0
11293,135,109,725,0
11294,86,543,213,0
11295,109,495,876,0
11296,312,472,762,0
11297,30,351,368,0
11298,333,881,91,10
11299,216,411,0,0
11300,80,746,971,0
11301,121,411,25,26
11302,169,703,145,0
11303,166,920,426,0
11304,201,393,0,0
11305,37,930,102,0
11306,316,315,0,0
11307,231,789,216,0
11308,294,424,94,0
11309,66,702,252,6
11310,226,309,97,16
11311,67,753,199,0
11312,322,545,42,0
11313,0,70,644,0
11314,519,509,0,24
11315,558,668,73,13
11316,64,1375,583,11
11317,42,739,97,0
11318,103,348,1319,0
11319,494,432,0,0
11320,546,394,92,0
11321,556,356,48,0
11322,353,667,1485,0
11323,464,296,0,0
11324,0,0,0,0
11325,478,157,0,0
11326,506,250,0,0
11327,328,311,0,0
11328,375,237,0,15
11329,35,129,291,0
11330,180,117,33,19
11331,11,456,1336,0
11332,25,272,1722,0
11333,557,177,0,0
11334,232,514,2018,0
11335,365,157,172,0
11336,560,116,6,0
11337,110,468,1096,0
11338,35,665,914,0
11339,388,159,0,10
11340,301,613,230,9
11341,262,156,0,0
11342,128,508,836,10
11343,524,159,13,0
11344,621,94,0,0
11345,559,285,0,0
11346,376,449,0,0
11347,213,667,12,0
11348,19,285,35,0
11349,377,78,0,0
11350,123,414,105,11
11351,99,243,48,0
11352,241,303,16,0
11353,205,536,0,0
11354,97,446,194,0
11355,233,587,1470,0
11356,93,374,1580,0
11357,4,9,0,0
11358,143,345,2372,0
11359,495,623,1537,12
11360,0,0,0,0
11361,318,238,0,0
11362,342,382,1157,7
11363,184,1442,1142,0
11364,169,188,445,0
11365,120,275,1118,0
11366,97,360,1552,0
11367,885,968,135,13
11368,191,662,1348,20
11369,0,0,0,0
11370,84,245,160,0
11371,206,676,1372,0
11372,255,805,1425,0
11373,138,606,1317,0
11374,18,494,696,0
11375,512,1838,977,0
11376,121,258,169,0
11377,78,318,176,0
11378,369,241,0,0
11379,137,504,532,0
11380,161,462,154,0
11381,191,700,1579,0
11382,267,163,0,0
11383,156,1097,955,0
11384,438,206,155,0
11385,79,617,798,0
11386,314,101,433,0
11387,208,879,1164,0
11388,84,414,1226,0
11389,74,181,1273,0
11390,341,200,5,0
11391,143,377,2277,22
11392,418,175,8,0
11393,52,516,1939,0
11394,320,280,0,0
11395,177,601,1522,14
11396,147,293,0,0
11397,171,682,2165,0
11398,82,212,568,0
11399,224,272,1957,0
11400,332,214,5,0
11401,93,148,2258,0
11402,333,204,0,0
11403,0,242,2957,0
11404,586,543,21,0
11405,82,207,2036,0
11406,114,193,2585,0
11407,919,517,26,8
11408,150,242,1809,0
11409,161,770,1608,15
11410,134,195,48,0
11411,794,1440,174,21
11412,190,132,1393,0
11413,297,453,0,0
11414,0,0,0,0
11415,700,542,96,0
11416,599,1850,406,0
11417,661,1235,78,26
11418,378,813,110,0
11419,666,1465,552,53
11420,480,594,0,0
11421,337,908,68,0
11422,398,378,0,0
11423,808,469,0,0
11424,1137,998,0,17
11425,0,0,0,0
11426,478,586,43,0
11427,342,355,5498,0
11428,437,593,0,0
11429,440,365,465,0
11430,366,724,45,0
11431,280,476,870,0
11432,646,143,11,5
11433,311,335,169,22
11434,582,603,218,0
11435,821,561,15,0
11436,371,403,35,0
11437,164,535,11,11
11438,163,846,29,0
11439,697,298,20,0
11440,467,403,12,0
11441,577,118,112,16
11442,287,224,18,20
11443,243,419,99,0
11444,73,647,300,0
11445,1224,751,8,0
11446,75,819,112,0
11447,181,1218,127,0
11448,106,1225,558,9
11449,0,0,0,0
11450,0,0,12,0
11451,544,222,0,0
11452,700,301,7,6
11453,349,203,0,0
11454,140,760,235,0
11455,326,130,8,0
11456,129,1316,412,9
11457,343,96,31,0
11458,219,1484,143,0
11459,869,445,44,0
11460,45,616,159,0
11461,193,1455,333,0
11462,149,872,305,0
11463,217,811,0,0
11464,287,695,128,0
11465,575,710,124,0
11466,161,895,123,0
11467,701,72,0,6
11468,0,0,0,0
11469,136,1119,29,8
11470,299,132,0,0
11471,353,194,0,0
11472,108,607,188,0
11473,196,763,1151,14
11474,188,1035,34,0
11475,567,758,0,0
11476,123,679,792,0
11477,210,950,329,0
11478,184,641,230,0
11479,0,93,1155,0
11480,99,323,1037,11
11481,159,524,141,0
11482,301,273,0,0
11483,46,67,54,0
11484,229,503,767,0
11485,75,91,4555,0
11486,207,161,0,0
11487,383,568,210,0
11488,238,124,358,0
11489,270,942,51,9
11490,137,401,1554,0
11491,147,740,0,0
11492,311,654,1212,13
11493,110,853,258,0
11494,222,132,216,0
11495,106,835,112,0
11496,69,279,1110,0
11497,141,763,1388,0
11498,407,458,349,0
11499,216,629,1960,0
11500,397,552,0,0
11501,193,613,659,0
11502,508,105,752,0
11503,126,629,869,0
11504,227,1027,446,0
11505,390,56,28,0
11506,675,454,1180,0
11507,598,886,484,0
11508,388,323,4,0
11509,108,678,1629,0
11510,285,72,76,0
11511,191,799,301,0
11512,905,572,145,0
11513,303,662,675,0
11514,221,220,16,0
11515,553,164,1149,0
11516,279,499,9,0
11517,153,779,10,0
11518,142,370,15,0
11519,670,202,51,0
11520,370,682,9,0
11521,556,1135,10,0
11522,191,271,1124,0
11523,268,173,0,0
11524,282,117,0,0
11525,416,112,61,0
11526,110,556,17,0
11527,427,50,0,0
11528,607,729,76,0
11529,357,200,66,0
11530,395,68,8,0
11531,363,444,18,0
11532,640,180,0,0
11533,279,594,0,0
11534,527,238,448,0
11535,486,130,0,0
11536,219,504,74,0
11537,553,91,0,0
11538,397,88,0,0
11539,228,480,5,0
11540,471,103,0,0
11541,437,174,0,0
11542,203,519,31,12
11543,378,189,18,0
11544,254,244,5,0
11545,520,198,0,6
11546,230,1109,9,0
11547,570,39,0,8
11548,413,238,0,0
11549,67,359,5,0
11550,395,140,0,0
11551,342,153,0,0
11552,286,1210,34,0
11553,774,537,49,5
11554,1222,269,8,0
11555,10,1305,0,0
11556,24,1483,3,0
11557,530,94,5,0
11558,24,1579,156,8
11559,21,1709,92,0
11560,474,360,240,0
11561,36,607,220,0
11562,413,289,74,4
11563,61,609,22,0
11564,625,37,5,13
11565,31,1140,155,0
11566,498,66,0,0
11567,45,393,14,7
11568,306,209,0,0
11569,8,29,18,0
11570,329,139,0,0
11571,183,252,170,0
11572,145,355,20,0
11573,335,114,34,0
11574,587,1006,0,0
11575,818,538,155,0
11576,107,1187,122,0
11577,104,538,22,0
11578,780,326,27,0
11579,95,787,225,0
11580,1042,411,0,0
11581,103,1263,40,8
11582,126,1396,83,0
11583,93,884,342,0
11584,68,1595,42,9
11585,357,48,0,4
11586,41,2023,74,0
11587,347,40,0,0
11588,206,1144,236,0
11589,527,33,0,0
11590,155,1442,122,0
11591,382,102,0,0
11592,473,113,12,0
11593,302,254,42,0
11594,356,21,6,0
11595,152,590,40,0
11596,208,535,0,0
11597,440,33,0,0
11598,0,10,0,0
11599,358,146,0,0
11600,328,115,0,0
11601,510,13,0,0
11602,146,1733,226,0
11603,7,0,0,0
11604,348,43,4,0
11605,657,37,9,0
11606,370,28,0,0
11607,304,371,68,0
11608,257,777,114,0
11609,482,30,0,0
11610,273,814,8,0
11611,620,44,14,0
11612,121,650,26,0
11613,0,0,0,0
11614,222,754,15,4
11615,818,91,0,14
11616,249,775,11,8
11617,150,878,121,0
11618,493,56,0,0
11619,588,113,0,0
11620,212,358,0,0
11621,245,373,0,0
11622,270,733,22,0
11623,752,476,22,0
11624,927,168,0,0
11625,239,560,275,0
11626,59,159,774,0
11627,13,23,54,0
11628,438,358,5,0
11629,787,201,0,0
11630,672,210,10,0
11631,549,401,0,0
11632,0,0,0,0
11633,762,757,0,0
11634,100,482,184,0
11635,388,612,114,0
11636,402,241,122,0
11637,434,595,0,17
11638,284,394,0,0
11639,756,262,6,0
11640,1441,1676,0,0
11641,388,1106,52,0
11642,531,587,8,0
11643,348,353,3,0
11644,809,48,6,0
11645,483,228,23,0
11646,325,212,1211,0
11647,973,611,25,17
11648,193,219,0,0
11649,38,61,1570,0
11650,569,213,1252,15
11651,546,528,7,0
11652,96,161,1006,10
11653,499,564,19,0
11654,310,288,310,0
11655,70,157,1602,4
11656,719,596,349,0
11657,440,196,194,0
11658,592,147,200,0
11659,590,134,434,0
11660,605,188,2091,0
11661,18,20,2768,0
11662,96,55,3026,0
11663,60,51,2402,0
11664,289,389,2206,0
11665,0,0,0,0
11666,86,38,2491,0
11667,45,71,1799,0
11668,333,192,487,0
11669,220,65,2067,0
11670,575,14,277,0
11671,363,107,7,0
11672,434,145,0,5
11673,173,62,969,0
11674,130,18,2601,0
11675,148,8,1493,0
11676,379,272,1337,0
11677,199,83,1330,0
11678,305,550,549,0
11679,467,67,20,0
11680,18,132,2616,0
11681,342,26,1994,0
11682,124,192,1987,0
11683,93,12,604,0
11684,93,25,1086,0
11685,272,201,575,0
11686,1081,509,123,9
11687,51,933,227,0
11688,757,571,966,0
11689,222,637,358,0
11690,201,715,554,0
11691,168,470,394,0
11692,77,138,1213,0
11693,386,187,0,0
11694,296,530,10,0
11695,408,314,38,0
11696,0,0,0,0
11697,14,63,2864,0
11698,128,620,890,0
11699,402,668,28,0
11700,461,878,54,0
11701,629,515,0,45
11702,874,1346,599,0
11703,803,306,10,0
11704,563,561,9,0
11705,1085,558,37,0
11706,1127,658,11,0
11707,1014,955,0,0
11708,231,238,1626,39
11709,375,570,6,0
11710,123,129,4,0
11711,112,570,1861,8
11712,0,236,1796,0
11713,14,199,2370,0
11714,63,222,1610,0
11715,103,573,1565,0
11716,136,173,613,0
11717,118,348,2309,0
11718,385,410,24,0
11719,52,68,2096,0
11720,43,216,560,0
11721,16,196,932,0
11722,1676,1381,28,0
11723,256,1118,3070,0
11724,2737,161,0,0
11725,220,244,0,0
11726,2253,80,0,51
11727,0,0,0,0
11728,3,0,0,0
11729,514,1135,134,0
11730,698,63,28,13
11731,306,899,8,0
11732,1210,142,0,26
11733,683,1489,64,0
11734,846,642,209,0
11735,598,668,707,17
11736,326,505,1750,0
11737,671,1097,62,10
11738,315,634,494,0
11739,452,464,960,0
11740,176,170,2419,0
11741,964,482,34,0
11742,200,623,28,0
11743,545,1071,228,0
11744,792,573,30,0
11745,10,210,902,0
11746,291,204,2037,0
11747,174,288,723,0
11748,606,118,42,0
11749,598,189,44,33
11750,604,314,74,0
11751,1241,267,1592,0
11752,276,599,514,0
11753,451,638,176,0
11754,297,636,1100,0
11755,392,681,2708,0
11756,110,1009,0,0
11757,329,977,1183,0
11758,280,510,2162,0
11759,0,0,0,0
11760,494,192,0,0
11761,745,1551,298,0
11762,634,599,2232,0
11763,638,164,943,0
11764,1140,1354,44,17
11765,373,953,30,0
11766,406,829,877,0
11767,460,550,893,22
11768,862,689,7,0
11769,1138,920,155,0
11770,985,1018,716,0
11771,1160,172,0,0
11772,941,55,0,6
11773,0,0,0,0
11774,588,401,54,0
11775,1048,88,0,0
11776,459,214,24,0
11777,951,194,96,0
11778,710,184,15,0
11779,229,511,117,0
11780,415,398,132,0
11781,367,243,48,14
11782,439,785,213,0
11783,759,125,6,0
11784,470,168,0,0
11785,351,24,4,0
11786,384,152,231,0
11787,449,344,479,0
11788,410,405,700,0
11789,109,195,1299,0
11790,123,912,1837,0
11791,132,361,155,5
11792,325,426,322,0
11793,691,737,665,0
11794,213,510,0,0
11795,138,430,133,8
11796,229,359,214,0
11797,255,459,27,0
11798,197,781,142,0
11799,375,273,116,5
11800,269,181,0,12
11801,318,217,0,0
11802,224,246,31,13
11803,271,230,6,0
11804,205,426,413,0
11805,579,356,24,0
11806,0,0,0,0
11807,930,429,9,0
11808,832,402,25,0
11809,524,1412,2502,0
11810,114,1023,1739,0
11811,883,398,0,0
11812,1076,136,0,0
11813,484,358,171,25
11814,358,92,144,0
11815,559,173,0,17
11816,1054,72,28,11
11817,0,5,32,0
11818,952,35,219,0
11819,363,61,1615,0
11820,576,1153,210,0
11821,634,881,109,0
11822,969,399,27,0
11823,446,8,6,0
11824,749,261,48,34
11825,822,1729,1351,0
11826,898,1375,222,0
11827,671,1443,198,22
11828,674,783,8,0
11829,0,0,0,0
11830,477,86,4,20
11831,748,102,0,0
11832,272,25,10,5
11833,606,299,0,0
11834,1147,370,26,0
11835,796,489,0,0
11836,587,170,10,0
11837,589,262,358,0
11838,566,472,4,0
11839,382,148,0,0
11840,529,326,10,0
11841,568,457,0,0
11842,326,509,99,26
11843,267,485,635,9
11844,443,491,394,0
11845,1038,336,409,0
11846,846,207,17,8
11847,824,183,90,0
11848,761,113,390,7
11849,875,1475,247,0
11850,763,1326,164,16
11851,8,0,1780,25
11852,511,2568,508,0
11853,63,203,29,0
11854,1778,716,106,0
11855,384,217,5,0
11856,1391,301,95,0
11857,1043,47,8,0
11858,947,350,73,34
11859,1212,306,16,0
11860,1142,875,158,0
11861,0,0,0,0
11862,710,983,28,160
11863,714,1270,287,0
11864,301,1002,50,0
11865,160,886,20,0
11866,229,703,48,0
11867,168,633,0,0
11868,302,1441,1249,0
11869,112,932,65,13
11870,402,1060,82,0
11871,458,1199,220,8
11872,1266,754,444,0
11873,611,684,79,24
11874,625,662,179,0
11875,814,596,582,0
11876,356,637,252,6
11877,1382,1423,481,0
11878,1191,182,0,82
11879,911,572,103,27
11880,1883,95,32,468
11881,1316,131,67,62
11882,1194,123,0,0
11883,712,19,8,12
11884,1543,175,207,90
11885,2231,261,409,26
11886,1135,36,0,80
11887,661,0,0,97
11888,937,36,63,126
11889,1519,112,41,127
11890,2444,137,0,42
11891,1013,80,0,67
11892,1004,379,231,0
11893,361,56,0,82
11894,2326,277,165,11
11895,690,42,36,7
11896,2391,649,201,0
11897,2281,407,257,53
11898,2286,265,60,0
11899,1579,255,55,298
11900,413,162,7,0
11901,1409,233,0,93
11902,367,187,27,0
11903,1159,6,0,248
11904,38,107,918,12
11905,374,310,646,0
11906,126,301,2046,0
11907,1220,831,62,0
11908,175,503,254,0
11909,363,936,227,0
11910,319,249,72,12
11911,39,183,74,0
11912,552,284,281,0
11913,757,347,89,0
11914,635,841,168,0
11915,133,379,36,0
11916,610,782,697,7
11917,601,522,451,0
11918,591,326,0,3
11919,112,455,456,0
11920,1905,733,2074,0
11921,490,378,300,0
11922,1076,181,238,0
11923,646,194,363,0
11924,580,168,454,10
11925,656,437,137,0
11926,1776,1108,0,0
11927,874,522,330,22
11928,551,678,154,0
11929,273,290,7,19
11930,649,770,405,0
11931,0,0,0,0
11932,890,440,203,0
11933,750,499,172,0
11934,869,642,100,0
11935,987,887,91,0
11936,1304,851,22,0
11937,1861,356,70,0
11938,441,328,670,0
11939,691,377,318,0
11940,1027,107,0,37
11941,967,530,0,0
11942,631,385,24,5
11943,1175,450,14,0
11944,784,207,22,0
11945,1084,474,1052,0
11946,411,184,0,0
11947,1372,564,45,16
11948,1220,567,87,0
11949,50,92,555,0
11950,672,543,2,0
11951,987,544,52,0
11952,1923,515,11,0
11953,428,414,156,16
11954,2004,716,50,0
11955,903,424,52,0
11956,1723,571,99,15
11957,1077,546,91,0
11958,933,339,14,0
11959,882,343,300,0
11960,1435,602,61,0
11961,0,0,0,0
11962,1945,550,15,14
11963,1084,91,0,0
11964,1481,314,10,0
11965,702,507,0,0
11966,1120,595,8,0
11967,1450,364,11,0
11968,2074,606,0,0
11969,902,757,7,0
11970,2732,305,13,16
11971,1087,711,19,0
11972,925,789,30,13
11973,386,80,522,0
11974,1249,437,20,0
11975,2007,450,0,0
11976,826,113,118,3
11977,468,179,16,6
11978,1439,926,39,0
11979,1574,511,13,0
11980,1231,543,0,23
11981,553,154,8,0
11982,1657,616,85,0
11983,868,475,10,0
11984,839,934,251,0
11985,2296,978,10,13
11986,1516,854,0,0
11987,1379,557,8,0
11988,875,804,94,0
11989,609,352,5,36
11990,1930,893,0,0
11991,56,13,5,0
11992,799,560,97,5
11993,617,458,97,0
11994,1555,581,0,0
11995,1233,389,56,0
11996,489,405,143,6
11997,1110,561,48,5
11998,1470,630,78,0
11999,1012,508,17,0
12000,766,560,0,0
12001,1079,450,1343,14
12002,1097,386,12,0
12003,1243,740,15,0
12004,778,360,39,0
12005,567,86,19,0
12006,889,154,0,0
12007,1694,1026,26,0
12008,1726,621,17,0
12009,1013,731,132,0
12010,1284,731,39,0
12011,279,291,640,0
12012,824,594,508,0
12013,259,89,49,109
12014,0,0,0,0
12015,1705,116,5,21
12016,1460,155,88,106
12017,1204,314,60,165
12018,1496,115,0,0
12019,958,851,620,438
12020,773,8,0,8
12021,951,234,24,0
12022,1172,538,349,0
12023,739,354,254,0
12024,552,520,175,37
12025,306,660,292,0
12026,1384,8,9,40
12027,1702,48,0,30
12028,1550,134,318,0
12029,1291,67,10,0
12030,1569,86,0,0
12031,1222,215,69,0
12032,708,69,0,16
12033,1621,325,67,38
12034,1081,1229,213,0
12035,2011,78,21,0
12036,966,962,426,122
12037,1510,217,100,0
12038,1210,982,134,0
12039,1380,34,0,0
12040,1755,141,47,0
12041,1251,413,119,0
12042,971,312,0,12
12043,2140,80,0,0
12044,1710,122,102,0
12045,1814,110,16,0
12046,75,373,131,0
12047,150,498,95,11
12048,1055,65,0,0
12049,1418,301,457,40
12050,1565,103,325,0
12051,932,184,0,0
12052,219,103,11,0
12053,940,355,67,0
12054,580,394,496,0
12055,631,1165,68,0
12056,737,508,48,0
12057,442,1039,129,0
12058,765,373,48,0
12059,241,658,51,18
12060,530,196,41,0
12061,410,785,830,0
12062,257,474,247,0
12063,456,175,165,0
12064,472,692,356,0
12065,344,689,1079,0
12066,417,390,701,0
12067,1404,32,0,0
12068,1579,86,149,0
12069,1819,315,62,54
12070,1088,611,136,0
12071,2081,54,135,59
12072,702,14,12,43
12073,1471,174,129,32
12074,830,30,226,29
12075,1055,1191,1120,0
12076,663,532,245,0
12077,701,322,303,0
12078,1364,160,51,15
12079,1117,62,237,11
12080,1131,445,63,63
12081,1417,273,35,58
12082,1483,726,373,134
12083,1032,157,62,196
12084,1287,114,54,349
12085,1449,221,54,335
12086,2042,50,59,602
12087,797,338,315,61
12088,803,662,296,27
12089,1241,356,54,235
12090,4,2,3,15
12091,17,10,4,0
12092,1396,105,29,268
12093,1206,292,45,71
12094,1082,446,317,32
12095,806,205,7,30
12096,1668,52,22,248
12097,1604,53,30,288
12098,0,0,0,0
12099,1432,549,71,177
12100,838,249,347,110
12101,3181,157,66,430
12102,1276,41,13,256
12103,2492,72,3,189
12104,2292,115,16,627
12105,1805,503,117,330
12106,2109,142,16,386
12107,1587,61,25,279
12108,1585,132,0,654
12109,1776,162,0,149
12110,1030,622,102,0
12111,1420,33,0,394
12112,642,298,38,50
12113,946,86,0,71
12114,2723,10,5,642
12115,865,19,0,186
12116,877,83,289,218
12117,1713,50,0,414
12118,1456,379,327,947
12119,2763,620,190,149
12120,1713,131,0,222
12121,1684,48,0,128
12122,444,269,90,41
12123,568,1276,941,14
12124,1718,623,305,89
12125,1573,810,445,40
12126,1469,115,28,17
12127,2377,324,215,0
12128,0,0,0,0
12129,843,41,0,1017
12130,1771,142,191,240
12131,983,33,13,47
12132,1737,99,0,96
12133,1567,45,0,0
12134,1469,137,188,9
12135,1468,184,0,58
12136,1571,1089,122,0
12137,2801,923,268,267
12138,2015,317,83,251
12139,2203,302,0,210
12140,465,204,7,23
12141,299,1047,161,0
12142,256,669,113,0
12143,2153,580,173,173
12144,721,41,70,21
12145,691,1255,940,382
12146,678,325,101,469
12147,1855,75,5,0
12148,1733,168,351,0
12149,1134,201,0,17
12150,2102,14,176,0
12151,1140,178,381,0
12152,1473,403,11,7
12153,969,116,458,0
12154,904,14,11,0
12155,2315,18,280,43
12156,1647,1080,104,15
12157,337,763,0,0
12158,646,393,243,0
12159,530,418,403,0
12160,281,989,14,0
12161,77,565,15,0
12162,1568,625,19,8
12163,735,586,8,0
12164,1128,1228,61,0
12165,406,1446,272,0
12166,233,1416,21,0
12167,4,132,299,0
12168,160,764,536,0
12169,622,833,7,5
12170,486,1101,85,0
12171,307,1068,30,0
12172,1055,560,49,0
12173,673,899,220,5
12174,2267,511,509,49
12175,2327,246,422,0
12176,1900,291,241,0
12177,1866,152,12,0
12178,643,16,17,0
12179,1320,716,189,0
12180,829,291,68,0
12181,790,266,346,0
12182,751,61,22,62
12183,2061,509,341,15
12184,1219,44,82,13
12185,1369,35,112,75
12186,853,14,0,7
12187,635,82,33,12
12188,1271,180,470,0
12189,1407,251,0,8
12190,1383,201,0,0
12191,1571,89,75,24
12192,822,16,4,0
12193,1197,280,182,0
12194,1055,134,67,6
12195,740,99,5,27
12196,2377,185,1,0
12197,875,813,0,0
12198,786,140,6,0
12199,394,449,85,0
12200,175,615,752,0
12201,1866,366,81,237
12202,1462,951,229,141
12203,0,0,0,0
12204,1869,232,93,244
12205,1495,175,25,420
12206,1776,43,0,346
12207,1889,295,34,342
12208,2171,3,0,446
12209,1883,60,0,710
12210,641,29,0,184
12211,1469,9,0,488
12212,1051,324,66,389
12213,1360,326,140,378
12214,819,13,0,266
12215,789,365,18,56
12216,1277,188,26,152
12217,801,376,82,255
12218,1104,293,127,102
12219,987,185,54,431
12220,1549,58,0,277
12221,1663,192,3,264
12222,1466,153,29,449
12223,1028,107,11,118
12224,1040,11,0,151
12225,1495,118,4,459
12226,868,98,0,242
12227,1481,307,13,180
12228,996,38,10,296
12229,1413,81,40,586
12230,858,488,98,0
12231,965,293,34,22
12232,654,435,59,7
12233,1425,43,24,336
12234,1121,521,125,390
12235,876,498,331,273
12236,1032,108,0,545
12237,1238,143,37,118
12238,1141,38,0,387
12239,587,15,0,127
12240,941,78,0,509
12241,1093,38,2,457
12242,1236,191,31,128
12243,1849,30,12,481
12244,1004,44,11,361
12245,850,163,51,166
12246,2289,773,362,254
12247,971,419,151,0
12248,645,552,69,0
12249,789,340,64,0
12250,874,532,312,0
12251,1294,117,0,120
12252,1035,102,2,41
12253,1261,66,0,344
12254,1240,0,0,0
12255,1763,44,0,0
12256,1804,369,19,0
12257,1900,140,55,0
12258,967,0,19,0
12259,1160,11,0,44
12260,1087,28,0,0
12261,909,131,0,0
12262,2547,541,67,22
12263,836,15,0,8
12264,2035,86,0,0
12265,902,339,11,9
12266,1163,215,79,41
12267,752,83,49,0
12268,1315,321,19,0
12269,2343,240,28,0
12270,977,204,0,0
12271,1386,201,76,0
12272,1596,24,7,0
12273,477,4,4,0
12274,1701,66,9,0
12275,1307,203,223,0
12276,429,40,9,0
12277,1851,131,0,0
12278,1036,11,50,0
12279,1314,151,0,0
12280,1107,75,0,0
12281,1755,273,58,0
12282,984,19,115,0
12283,1083,8,12,0
12284,2016,25,0,0
12285,929,18,5,0
12286,866,0,0,0
12287,733,0,0,0
12288,2026,10,12,0
12289,1588,133,0,0
12290,1667,35,99,0
12291,1271,0,0,0
12292,1338,0,211,0
12293,723,31,0,11
12294,1278,27,0,0
12295,2191,338,439,48
12296,2157,73,140,0
12297,1415,0,24,0
12298,996,20,0,0
12299,1604,37,0,0
12300,2300,255,216,0
12301,1051,109,162,0
12302,673,80,57,0
12303,1050,61,0,0
12304,996,0,0,7
12305,1381,60,26,19
12306,1076,93,157,0
12307,1256,0,0,28
12308,1669,277,0,37
12309,1560,43,0,0
12310,1654,116,256,0
12311,662,22,0,0
12312,988,12,0,0
12313,1130,139,31,0
12314,1013,43,0,0
12315,1606,292,285,0
12316,1280,117,76,9
12317,1791,162,0,0
12318,1151,242,285,0
12319,1710,149,0,11
12320,1465,36,59,0
12321,1198,80,22,0
12322,1169,221,39,0
12323,391,260,98,0
12324,1996,98,484,0
12325,1624,243,346,520
12326,471,43,0,19
12327,925,261,106,6
12328,1815,314,413,0
12329,1659,593,152,19
12330,1438,115,0,0
12331,1207,536,130,0
12332,2194,586,52,0
12333,1499,179,86,0
12334,1335,113,0,0
12335,1563,182,16,0
12336,1118,537,0,5
12337,1096,54,0,0
12338,1260,264,73,11
12339,1069,225,21,0
12340,1653,682,50,0
12341,1668,426,379,0
12342,897,399,295,0
12343,1235,204,0,0
12344,1528,200,110,0
12345,977,22,3,0
12346,1317,388,140,0
12347,1838,361,174,12
12348,1266,72,10,0
12349,694,163,85,16
12350,1511,24,6,11
12351,396,27,0,0
12352,1956,221,98,0
12353,1673,132,332,0
12354,1452,27,0,0
12355,1691,67,58,0
12356,1483,73,0,0
12357,1148,0,0,3
12358,1117,203,49,0
12359,1214,42,0,0
12360,1369,97,36,0
12361,1557,7,27,0
12362,1658,10,0,0
12363,703,4,0,0
12364,1493,0,0,0
12365,1445,96,239,0
12366,1011,22,0,10
12367,1022,129,22,0
12368,1260,34,0,0
12369,1293,61,93,0
12370,1174,63,0,0
12371,1874,177,260,0
12372,2081,124,115,0
12373,1389,47,13,0
12374,1430,131,10,0
12375,1485,203,69,8
12376,1146,150,0,0
12377,740,117,37,5
12378,1285,463,221,0
12379,1320,202,0,0
12380,1084,387,114,0
12381,1230,1011,92,0
12382,1498,183,70,0
12383,940,112,38,0
12384,1469,589,89,13
12385,1425,22,0,5
12386,958,38,17,0
12387,991,23,0,0
12388,1908,346,84,0
12389,1784,82,0,9
12390,926,254,0,0
12391,1250,164,0,0
12392,1866,221,273,239
12393,623,27,0,0
12394,1240,19,0,0
12395,1277,204,324,0
12396,824,88,242,0
